"Date","Price","Open","High","Low","Vol.","Change %"
"01/06/2025","0.073","0.074","0.074","0.072","77.93K","-2.67%"
"01/05/2025","0.075","0.076","0.076","0.073","1.72M","-3.85%"
"01/02/2025","0.078","0.079","0.079","0.077","339.85K","-1.27%"
"01/01/2025","0.079","0.079","0.080","0.079","1.24M","3.95%"
"12/31/2024","0.076","0.080","0.080","0.076","1.90M","-3.80%"
"12/30/2024","0.079","0.082","0.082","0.079","1.73M","-2.47%"
"12/29/2024","0.081","0.082","0.082","0.081","368.15K","-2.41%"
"12/26/2024","0.083","0.080","0.083","0.080","278.56K","1.22%"
"12/25/2024","0.082","0.080","0.082","0.080","19.94K","3.80%"
"12/24/2024","0.079","0.082","0.082","0.079","100.21K","-1.25%"
"12/23/2024","0.080","0.080","0.080","0.079","351.45K","-1.23%"
"12/22/2024","0.081","0.083","0.083","0.080","403.51K","-2.41%"
"12/19/2024","0.083","0.085","0.085","0.083","450.35K","-2.35%"
"12/18/2024","0.085","0.087","0.089","0.085","894.76K","-1.16%"
"12/17/2024","0.086","0.088","0.088","0.086","122.00K","0.00%"
